Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Age,Count_Children,Total_Value
Graduation,Together,85693.0,59.0,2.0,9.0,5.0,11.0,5.0,0,44.0,1.0,1169.0
Graduation,Married,71855.0,59.0,4.0,5.0,5.0,11.0,3.0,0,46.0,1.0,1141.0
Basic,Married,7500.0,59.0,1.0,2.0,0.0,3.0,8.0,0,47.0,0.0,61.0
PhD,Married,71969.0,59.0,3.0,3.0,4.0,9.0,8.0,0,52.0,1.0,1086.0
PhD,Married,28973.0,59.0,2.0,5.0,1.0,5.0,8.0,0,46.0,0.0,269.0
Graduation,Single,80872.0,60.0,1.0,4.0,4.0,10.0,1.0,0,72.0,0.0,1336.0
PhD,Married,84117.0,60.0,1.0,7.0,10.0,6.0,2.0,0,67.0,0.0,1566.0
2n Cycle,Single,38741.0,60.0,2.0,2.0,0.0,3.0,7.0,0,65.0,2.0,61.0
Master,Married,38961.0,60.0,1.0,2.0,1.0,2.0,7.0,0,50.0,1.0,70.0
Graduation,Single,75922.0,60.0,1.0,4.0,4.0,9.0,1.0,0,55.0,0.0,1295.0
Master,Married,56962.0,60.0,2.325,6.0,3.0,5.0,7.0,0,58.0,0.9504464285714286,411.0
Master,Married,56962.0,60.0,2.325,6.0,3.0,5.0,7.0,0,58.0,0.9504464285714286,411.0
Graduation,Widow,70165.0,60.0,1.0,3.0,7.0,11.0,1.0,0,74.0,0.0,926.0
Graduation,Married,65308.0,60.0,1.0,7.0,8.0,12.0,4.0,0,50.0,0.0,1211.0
Master,Together,29298.0,60.0,1.0,1.0,0.0,2.0,5.0,0,72.0,2.0,11.0
PhD,Married,63246.0,60.0,1.0,6.0,3.0,12.0,4.0,0,56.0,2.0,772.0
Graduation,Together,33402.0,60.0,3.0,2.0,1.0,3.0,8.0,0,71.0,2.0,70.0
Graduation,Single,96843.0,60.0,1.0,6.0,2.6620535714285714,10.0,2.0,1,33.0,0.0,1544.0
PhD,Married,82333.0,60.0,1.0,4.0,3.0,10.0,2.0,1,37.0,0.0,1822.0
Graduation,Widow,72643.0,60.0,1.0,3.0,10.0,7.0,2.0,1,74.0,0.0,1429.0
PhD,Together,32313.0,60.0,3.0,4.0,0.0,4.0,9.0,0,41.0,1.0,159.0
Master,Single,55284.0,60.0,3.0,7.0,5.0,8.0,5.0,0,67.0,1.0,764.0
Graduation,Divorced,15287.0,60.0,2.0,1.0,1.0,2.0,7.0,1,44.0,1.0,31.0
Graduation,Divorced,15287.0,60.0,2.0,1.0,1.0,2.0,7.0,1,44.0,1.0,31.0
PhD,Married,51563.0,60.0,1.0,4.0,4.0,10.0,8.0,0,36.0,0.0,1250.0
Master,Married,81929.0,60.0,2.0,4.0,4.0,10.0,6.0,1,47.0,1.0,2053.0
PhD,Together,53593.0,60.0,2.325,7.0,2.0,6.0,8.0,0,70.0,2.0,480.0
Master,Married,60432.0,61.0,5.0,7.0,2.0,5.0,6.0,0,50.0,1.0,401.0
Master,Married,66726.0,61.0,3.0,8.0,2.0,4.0,7.0,0,66.0,2.0,438.0
Graduation,Single,62450.0,61.0,2.0,5.0,5.0,4.0,3.0,0,64.0,1.0,995.0
2n Cycle,Single,49514.0,61.0,2.0,6.0,1.0,4.0,7.0,0,48.0,1.0,369.0
PhD,Married,43269.0,61.0,1.0,1.0,0.0,2.0,8.0,0,51.0,1.0,19.0
PhD,Married,33762.0,61.0,3.0,2.0,2.0,2.0,8.0,0,64.0,0.9504464285714286,106.0
Graduation,Together,60894.0,61.0,5.0,10.0,3.0,8.0,7.0,0,57.0,1.0,832.0
Graduation,Together,87771.0,61.0,1.0,5.0,10.0,4.0,6.0,1,64.0,1.0,1957.0
Graduation,Together,87771.0,61.0,1.0,5.0,10.0,4.0,6.0,1,64.0,1.0,1957.0
Graduation,Married,50737.0,61.0,1.0,2.0,0.0,4.0,6.0,0,68.0,1.0,99.0
Graduation,Divorced,26150.0,61.0,1.0,1.0,0.0,3.0,7.0,0,67.0,0.9504464285714286,28.0
Graduation,Married,57304.0,61.0,2.0,7.0,6.0,10.0,5.0,0,72.0,1.0,1026.0
Graduation,Married,71107.0,61.0,2.0,7.0,6.0,13.0,4.0,0,72.0,1.0,1327.0
Master,Together,53253.0,61.0,2.325,4.0,3.0,5.0,5.0,0,48.0,2.0,436.0
Graduation,Married,81320.0,61.0,1.0,4.0,3.0,10.0,2.0,0,65.0,0.0,928.0
2n Cycle,Married,87000.0,61.0,1.0,4.0,6.0,7.0,2.0,0,31.0,0.0,961.0
Graduation,Married,40049.0,61.0,3.0,3.0,2.0,6.0,5.0,0,49.0,1.0,290.0
Graduation,Married,63684.0,61.0,3.0,8.0,4.0,8.0,5.0,0,53.0,1.0,1464.0
Graduation,Married,69016.0,61.0,4.0,8.0,9.0,13.0,5.0,0,53.0,1.0,1533.0
Graduation,Married,7500.0,61.0,1.0,1.0,0.0,2.0,8.0,0,44.0,1.0,18.0
Graduation,Married,73803.0,61.0,2.0,9.0,5.0,6.0,6.0,1,66.0,1.0,1528.0
2n Cycle,Married,46094.0,62.0,1.0,1.0,0.0,3.0,7.0,0,50.0,2.0,44.0
PhD,Married,85844.0,62.0,1.0,6.0,6.0,7.0,2.0,0,50.0,0.0,1958.0
Master,Married,38452.0,62.0,3.0,3.0,0.0,3.0,7.0,0,68.0,2.0,72.0
Master,Married,38452.0,62.0,3.0,3.0,0.0,3.0,7.0,0,68.0,2.0,72.0
Graduation,Married,80395.0,62.0,1.0,6.0,5.0,12.0,2.0,0,68.0,0.0,1380.0
Graduation,Together,87679.0,62.0,1.0,7.0,2.6620535714285714,10.0,4.0,1,35.0,0.0,605.7982142857143
Master,Divorced,35416.0,62.0,3.0,7.0,1.0,5.0,8.0,0,74.0,0.0,390.0
PhD,Together,44124.0,62.0,4.0,6.0,2.0,5.0,8.0,0,77.0,1.0,397.0
PhD,Single,50729.0,62.0,2.325,6.0,2.0,7.0,6.0,0,65.0,2.0,496.0
Graduation,Together,94384.0,62.0,0.0,5.0,8.0,5.0,2.0,1,70.0,0.0,2302.0
Graduation,Together,94384.0,62.0,0.0,5.0,8.0,5.0,2.0,1,70.0,0.0,2302.0
Graduation,Single,34412.0,62.0,3.0,5.0,0.0,3.0,9.0,0,33.0,1.0,209.0
Graduation,Married,31158.0,62.0,2.0,2.0,0.0,3.0,8.0,0,38.0,1.0,72.0
Graduation,Married,34838.0,62.0,3.0,2.0,1.0,4.0,6.0,0,72.0,2.0,170.0
Graduation,Married,56775.0,62.0,2.0,5.0,8.0,10.0,5.0,0,44.0,1.0,937.0
PhD,Widow,54356.0,62.0,3.0,11.0,2.0,8.0,8.0,1,74.0,1.0,775.0
PhD,Married,72159.0,62.0,1.0,4.0,6.0,10.0,2.0,0,45.0,0.0,1401.0
Graduation,Single,8028.0,62.0,2.325,0.0,1.0,0.0,5.316517857142857,0,32.0,0.0,178.0
Master,Together,55951.0,62.0,3.0,3.0,6.0,11.0,8.0,0,71.0,1.0,1374.0
PhD,Together,67911.0,63.0,3.0,6.0,7.0,11.0,3.0,0,74.0,1.0,976.0
PhD,Together,67911.0,63.0,3.0,6.0,7.0,11.0,3.0,0,74.0,1.0,976.0
PhD,Together,20427.0,63.0,1.0,1.0,0.0,2.0,8.0,0,50.0,1.0,10.0
PhD,Single,32303.0,63.0,2.0,1.0,0.0,4.0,5.0,0,53.0,1.0,39.0
PhD,Married,55954.0,63.0,3.0,8.0,2.0,6.0,7.0,0,55.0,1.0,518.0
PhD,Together,49187.0,63.0,1.0,1.0,1.0,5.0,2.0,0,47.0,1.0,116.0
Master,Together,49854.0,63.0,5.0,6.0,2.0,5.0,6.0,0,51.0,1.0,380.0
Graduation,Divorced,63693.0,63.0,3.0,11.0,6.0,9.0,6.0,0,45.0,1.0,1150.0
Graduation,Divorced,63693.0,63.0,3.0,11.0,6.0,9.0,6.0,0,45.0,1.0,1150.0
Master,Married,19510.0,63.0,2.0,1.0,0.0,3.0,7.0,0,38.0,2.0,30.0
Graduation,Divorced,52332.0,63.0,1.0,3.0,2.0,6.0,4.0,0,64.0,0.0,259.0
Graduation,Together,55593.0,63.0,2.0,6.0,6.0,3.0,6.0,0,50.0,1.0,546.0
Graduation,Together,54591.0,63.0,3.0,6.0,2.0,8.0,5.0,0,74.0,1.0,519.0
2n Cycle,Widow,74859.0,63.0,1.0,6.0,5.0,11.0,3.0,0,74.0,0.0,1565.0
Graduation,Divorced,40851.0,63.0,1.0,1.0,1.0,2.0,7.0,0,52.0,2.0,59.0
PhD,Married,58607.0,63.0,3.0,2.0,3.0,9.0,8.0,0,74.0,1.0,972.0
Basic,Single,7500.0,63.0,4.0,3.0,2.0,2.0,9.0,0,31.0,1.0,119.0
PhD,Single,52614.0,63.0,2.0,2.0,4.0,8.0,8.0,0,48.0,1.0,990.0
PhD,Single,52614.0,63.0,2.0,2.0,4.0,8.0,8.0,0,48.0,1.0,990.0
Graduation,Married,67445.0,63.0,5.0,9.0,6.0,12.0,6.0,0,49.0,1.0,1174.0
Graduation,Married,67445.0,63.0,5.0,9.0,6.0,12.0,6.0,0,49.0,1.0,1174.0
Graduation,Married,67445.0,63.0,5.0,9.0,6.0,12.0,6.0,0,49.0,1.0,1174.0
PhD,Married,36778.0,63.0,3.0,3.0,0.0,3.0,9.0,0,55.0,2.0,77.0
Graduation,Together,39453.0,64.0,2.0,2.0,0.0,3.0,6.0,0,40.0,1.0,55.0
PhD,Together,42731.0,64.0,3.0,4.0,1.0,5.0,5.0,0,54.0,1.0,244.0
PhD,Single,40760.0,64.0,2.0,2.0,1.0,3.0,6.0,0,58.0,1.0,93.0
PhD,Married,69969.0,64.0,1.0,4.0,2.0,6.0,3.0,1,58.0,0.0,1536.0
Graduation,Single,80317.0,64.0,1.0,3.0,4.0,10.0,1.0,0,68.0,0.0,1231.0
Master,Together,66636.0,64.0,1.0,3.0,4.0,9.0,1.0,0,66.0,0.0,1084.0
Master,Married,54730.0,64.0,5.0,4.0,1.0,8.0,4.0,0,48.0,1.0,405.0
Master,Divorced,42835.0,64.0,2.325,6.0,6.0,4.0,6.0,0,52.0,2.0,595.0
Master,Married,53843.0,64.0,4.0,8.0,5.0,3.0,7.0,0,58.0,1.0,562.0
Graduation,Married,79530.0,64.0,1.0,4.0,10.0,11.0,2.0,0,63.0,0.0,1348.0
Master,Divorced,63841.0,64.0,1.0,9.0,3.0,9.0,6.0,0,55.0,1.0,908.0
Master,Divorced,63841.0,64.0,1.0,9.0,3.0,9.0,6.0,0,55.0,1.0,908.0
Master,Divorced,63841.0,64.0,1.0,9.0,3.0,9.0,6.0,0,55.0,1.0,908.0
Master,Married,27100.0,64.0,1.0,1.0,0.0,3.0,7.0,0,40.0,1.0,37.0
Master,Married,27100.0,64.0,1.0,1.0,0.0,3.0,7.0,0,40.0,1.0,37.0
Master,Single,72309.0,64.0,1.0,5.0,6.0,8.0,3.0,1,47.0,0.0,1931.0
Graduation,Single,50664.0,64.0,2.325,8.0,1.0,6.0,9.0,0,64.0,2.0,561.0
Basic,Single,20194.0,64.0,2.0,2.0,0.0,3.0,6.0,0,44.0,1.0,47.0
PhD,Married,76618.0,64.0,1.0,3.0,2.0,5.0,1.0,0,48.0,0.0,1511.0
PhD,Married,45207.0,64.0,5.0,3.0,1.0,6.0,6.0,0,49.0,2.0,215.0
Graduation,Married,56721.0,64.0,5.0,4.0,1.0,5.0,6.0,0,51.0,2.0,296.0
Graduation,Widow,27038.0,64.0,1.0,3.0,0.0,3.0,9.0,1,57.0,0.0,107.0
Graduation,Single,23763.0,64.0,1.0,1.0,0.0,3.0,7.0,0,46.0,1.0,42.0
Graduation,Married,37085.0,65.0,4.0,3.0,0.0,3.0,8.0,0,48.0,2.0,61.0
Master,Married,49605.0,65.0,1.0,2.0,1.0,4.0,3.0,0,57.0,0.0,127.0
Graduation,Divorced,1730.0,65.0,2.325,0.0,0.0,0.0,5.316517857142857,0,52.0,0.0,8.0
Graduation,Single,34824.0,65.0,1.0,1.0,0.0,2.0,6.0,0,28.0,0.0,23.0
Graduation,Single,34824.0,65.0,1.0,1.0,0.0,2.0,6.0,0,28.0,0.0,23.0
Master,Married,63206.0,65.0,1.0,4.0,3.0,6.0,2.0,0,49.0,0.0,928.0
Graduation,Divorced,26759.0,65.0,2.0,2.0,1.0,3.0,6.0,0,51.0,1.0,59.0
PhD,Divorced,55412.0,65.0,1.0,2.0,0.0,3.0,5.0,0,47.0,2.0,63.0
Graduation,Together,33590.0,65.0,1.0,1.0,0.0,2.0,7.0,0,49.0,0.9504464285714286,8.0
Graduation,Married,70886.0,65.0,1.0,5.0,4.0,4.0,2.0,0,52.0,1.0,960.0
Graduation,Single,72679.0,65.0,1.0,4.0,7.0,5.0,1.0,0,54.0,1.0,1168.0
Master,Married,65073.0,65.0,1.0,5.0,3.0,5.0,2.0,0,80.0,0.0,900.0
Graduation,Married,44300.0,65.0,2.0,1.0,0.0,3.0,6.0,0,58.0,2.0,42.0
Master,Together,56129.0,65.0,4.0,6.0,2.0,10.0,4.0,0,70.0,1.0,660.0
Master,Together,56129.0,65.0,4.0,6.0,2.0,10.0,4.0,0,70.0,1.0,660.0
Graduation,Together,38590.0,65.0,1.0,1.0,0.0,2.0,8.0,0,52.0,1.0,22.0
2n Cycle,Together,53083.0,65.0,6.0,5.0,1.0,5.0,7.0,0,65.0,2.0,271.0
2n Cycle,Single,79689.0,65.0,1.0,4.0,9.0,13.0,2.0,0,47.0,0.0,1315.0
Graduation,Single,34704.0,65.0,1.0,1.0,0.0,3.0,5.0,0,57.0,1.0,40.0
Graduation,Married,65316.0,65.0,2.0,3.0,2.0,5.0,4.0,0,61.0,2.0,260.0
PhD,Married,41014.0,65.0,1.0,1.0,0.0,2.0,7.0,0,45.0,1.0,20.0
Graduation,Together,19740.0,65.0,2.0,1.0,1.0,3.0,5.0,0,63.0,1.0,55.0
Basic,Together,23724.0,65.0,2.0,2.0,0.0,3.0,8.0,0,44.0,1.0,75.0
PhD,Married,55212.0,65.0,3.0,4.0,2.0,11.0,8.0,0,54.0,1.0,1182.0
PhD,Married,55212.0,65.0,3.0,4.0,2.0,11.0,8.0,0,54.0,1.0,1182.0
Graduation,Widow,79800.0,65.0,1.0,5.0,2.6620535714285714,5.0,3.0,1,68.0,0.0,1867.0
Graduation,Divorced,70647.0,65.0,2.0,4.0,7.0,13.0,2.0,0,56.0,1.0,1079.0
PhD,Married,38410.0,65.0,2.0,5.0,2.0,9.0,6.0,1,49.0,0.0,534.0
Graduation,Single,28071.0,65.0,2.0,5.0,1.0,5.0,8.0,0,43.0,0.0,313.0
Graduation,Single,54803.0,65.0,2.0,6.0,2.0,9.0,4.0,0,54.0,1.0,693.0
Graduation,Single,74293.0,66.0,1.0,5.0,4.0,6.0,2.0,0,30.0,0.0,1127.0
Graduation,Single,74293.0,66.0,1.0,5.0,4.0,6.0,2.0,0,30.0,0.0,1127.0
2n Cycle,Married,35684.0,66.0,1.0,1.0,0.0,3.0,6.0,0,39.0,1.0,30.0
PhD,Together,34320.0,66.0,1.0,1.0,0.0,2.0,8.0,0,37.0,1.0,17.0
Graduation,Single,41967.0,66.0,1.0,1.0,0.0,3.0,4.0,0,42.0,2.0,54.0
Master,Married,49681.0,66.0,6.0,7.0,1.0,7.0,7.0,0,47.0,2.0,458.0
Master,Married,49681.0,66.0,6.0,7.0,1.0,7.0,7.0,0,47.0,2.0,458.0
Graduation,Together,53187.0,66.0,2.0,4.0,1.0,6.0,5.0,0,53.0,1.0,267.0
Graduation,Together,86610.0,66.0,1.0,5.0,6.0,6.0,2.0,0,72.0,0.0,1603.0
Graduation,Married,70951.0,66.0,1.0,3.0,4.0,9.0,1.0,0,38.0,0.0,1198.0
Graduation,Single,24206.0,66.0,1.0,1.0,0.0,3.0,6.0,0,53.0,1.0,25.0
Graduation,Married,55357.0,66.0,3.0,6.0,2.0,11.0,5.0,0,38.0,2.0,727.0
Graduation,Married,58113.0,66.0,3.0,9.0,2.0,8.0,7.0,0,64.0,1.0,758.0
PhD,Married,70643.0,66.0,1.0,5.0,8.0,4.0,6.0,1,39.0,0.0,1828.0
PhD,Married,64355.0,66.0,2.0,4.0,3.0,12.0,8.0,0,38.0,1.0,1445.0
Master,Together,82576.0,66.0,1.0,2.0,4.0,12.0,1.0,0,64.0,0.0,1910.0
PhD,Single,41644.0,67.0,2.0,1.0,0.0,3.0,3.0,0,51.0,2.0,31.0
Graduation,Married,72570.0,67.0,1.0,4.0,6.0,12.0,1.0,0,39.0,0.0,1089.0
Graduation,Divorced,30630.0,67.0,2.0,2.0,0.0,3.0,7.0,0,58.0,2.0,52.0
Master,Single,22944.0,67.0,3.0,3.0,0.0,3.0,7.0,0,42.0,1.0,76.0
PhD,Divorced,86979.0,67.0,1.0,5.0,5.0,5.0,2.0,1,52.0,0.0,1702.0
Graduation,Single,52720.0,67.0,6.0,2.0,3.0,10.0,7.0,0,53.0,0.9504464285714286,1052.0
PhD,Together,82072.0,67.0,1.0,3.0,2.0,13.0,1.0,0,53.0,0.0,2018.0
Master,Divorced,52034.0,67.0,5.0,4.0,2.0,5.0,7.0,0,50.0,2.0,332.0
Graduation,Single,72354.0,67.0,1.0,2.0,10.0,6.0,1.0,0,30.0,0.0,1228.0
Graduation,Together,28427.0,67.0,2.0,2.0,0.0,3.0,8.0,0,40.0,1.0,52.0
Graduation,Together,28427.0,67.0,2.0,2.0,0.0,3.0,8.0,0,40.0,1.0,52.0
Master,Single,39858.0,67.0,1.0,2.0,0.0,4.0,6.0,1,54.0,1.0,95.0
Master,Married,67381.0,67.0,4.0,2.0,2.0,9.0,7.0,0,72.0,1.0,957.0
Basic,Single,23529.0,67.0,1.0,1.0,1.0,2.0,6.0,0,58.0,1.0,54.0
Graduation,Married,51479.0,67.0,2.325,6.0,3.0,6.0,7.0,0,56.0,2.0,494.0
Graduation,Married,76068.0,67.0,1.0,2.0,3.0,4.0,6.0,0,48.0,1.0,1376.0
Graduation,Single,22507.0,67.0,3.0,10.0,2.0,4.0,9.0,0,69.0,0.0,570.0
Graduation,Single,52413.0,67.0,2.0,7.0,1.0,7.0,7.0,0,39.0,1.0,450.0
Graduation,Together,50116.0,68.0,2.0,1.0,0.0,4.0,5.0,0,66.0,2.0,66.0
Graduation,Single,76624.0,68.0,1.0,5.0,10.0,7.0,1.0,0,61.0,1.0,899.0
Graduation,Together,34587.0,68.0,2.0,1.0,0.0,3.0,4.0,0,70.0,2.0,22.0
PhD,Single,62159.0,68.0,1.0,6.0,2.0,10.0,4.0,0,77.0,0.0,634.0
Graduation,Single,66294.0,68.0,1.0,4.0,3.0,5.0,2.0,0,58.0,0.0,967.0
PhD,Together,5648.0,68.0,1.0,1.0,0.0,0.0,5.316517857142857,0,73.0,2.0,49.0
Graduation,Together,37235.0,68.0,1.0,1.0,1.0,2.0,4.0,0,39.0,1.0,61.0
Graduation,Widow,85620.0,68.0,1.0,3.0,6.0,4.0,1.0,1,59.0,0.0,1600.0
Graduation,Together,23976.0,68.0,3.0,3.0,1.0,3.0,7.0,0,39.0,1.0,66.0
Master,Single,41020.0,68.0,1.0,3.0,2.0,4.0,3.0,0,36.0,0.0,217.0
Graduation,Single,36108.0,68.0,3.0,7.0,1.0,4.0,9.0,0,39.0,1.0,339.0
Master,Divorced,57530.0,68.0,1.0,1.0,1.0,4.0,1.0,0,72.0,1.0,92.0
2n Cycle,Married,62905.0,68.0,3.0,7.0,2.0,8.0,4.0,0,59.0,1.0,622.0
PhD,Married,65846.0,68.0,1.0,6.0,3.0,6.0,4.0,0,78.0,0.0,1120.0
Graduation,Married,34380.0,68.0,4.0,4.0,1.0,3.0,8.0,0,46.0,1.0,175.0
Graduation,Divorced,41638.0,68.0,4.0,5.0,5.0,3.0,8.0,0,59.0,1.0,441.0
Graduation,Together,63207.0,68.0,1.0,2.0,3.0,6.0,7.0,0,31.0,0.0,1502.0
Graduation,Together,28320.0,68.0,1.0,1.0,0.0,3.0,8.0,0,73.0,1.0,43.0
Graduation,Married,43140.0,68.0,1.0,4.0,1.0,5.0,6.0,0,66.0,1.0,235.0
Graduation,Married,52531.0,68.0,2.0,7.0,2.0,10.0,6.0,0,52.0,0.0,794.0
Graduation,Divorced,40246.0,68.0,1.0,1.0,0.0,2.0,6.0,0,46.0,1.0,13.0
Graduation,Together,35196.0,68.0,6.0,6.0,1.0,5.0,8.0,1,39.0,1.0,497.0
Graduation,Together,35196.0,68.0,6.0,6.0,1.0,5.0,8.0,0,39.0,1.0,497.0
Graduation,Single,70596.0,68.0,1.0,3.0,5.0,12.0,2.0,0,38.0,0.0,968.0
Graduation,Single,70596.0,68.0,1.0,3.0,5.0,12.0,2.0,0,38.0,0.0,968.0
PhD,Single,52597.0,69.0,3.0,6.0,3.0,8.0,5.0,0,61.0,1.0,578.0
Master,Single,42394.0,69.0,1.0,1.0,0.0,3.0,7.0,0,51.0,1.0,32.0
Graduation,Single,81657.0,69.0,1.0,3.0,4.0,8.0,1.0,0,54.0,0.0,1097.0
PhD,Married,49154.0,69.0,6.0,4.0,1.0,8.0,6.0,0,63.0,2.0,411.0
Graduation,Together,34074.0,69.0,5.0,3.0,3.0,3.0,6.0,0,71.0,2.0,255.0
Graduation,Married,52720.0,69.0,1.0,6.0,5.0,12.0,3.0,0,34.0,0.0,1611.0
Master,Divorced,70638.0,69.0,1.0,4.0,5.0,10.0,3.0,0,68.0,0.0,1334.0
Graduation,Married,38136.0,69.0,2.0,3.0,1.0,2.0,8.0,0,45.0,1.0,103.0
Graduation,Married,67432.0,69.0,2.0,8.0,5.0,4.0,4.0,0,50.0,1.0,1335.0
Graduation,Together,40689.0,69.0,2.325,7.0,1.0,5.0,8.0,0,72.0,1.0,444.0
Graduation,Together,40689.0,69.0,2.325,7.0,1.0,5.0,8.0,0,72.0,1.0,444.0
Graduation,Single,101970.0,69.0,0.0,6.0,8.0,13.0,2.0,1,40.0,0.0,1135.0
PhD,Married,44325.0,69.0,4.0,8.0,2.0,7.0,8.0,0,51.0,1.0,542.0
PhD,Married,61467.0,69.0,3.0,5.0,2.0,10.0,5.0,0,75.0,2.0,594.0
Graduation,Married,48178.0,69.0,6.0,5.0,1.0,4.0,8.0,0,48.0,2.0,254.0
Basic,Married,16005.0,69.0,3.0,2.0,1.0,2.0,8.0,0,43.0,1.0,103.0
Graduation,Married,79593.0,70.0,1.0,5.0,6.0,7.0,2.0,0,50.0,0.0,1366.0
Graduation,Married,79593.0,70.0,1.0,5.0,6.0,7.0,2.0,0,50.0,0.0,1366.0
Graduation,Married,61180.0,70.0,2.0,5.0,5.0,6.0,3.0,0,64.0,1.0,704.0
Graduation,Single,64449.0,70.0,4.0,5.0,3.0,12.0,4.0,0,34.0,1.0,805.0
Graduation,Married,77437.0,70.0,1.0,4.0,5.0,13.0,1.0,0,60.0,0.0,1125.0
Graduation,Married,17649.0,70.0,3.0,3.0,0.0,3.0,8.0,0,47.0,1.0,45.0
Graduation,Together,53103.0,70.0,5.0,10.0,6.0,7.0,7.0,0,69.0,1.0,1085.0
Graduation,Together,71819.0,70.0,3.0,3.0,3.0,5.0,6.0,0,52.0,1.0,1574.0
Master,Divorced,74290.0,70.0,4.0,10.0,8.0,10.0,6.0,0,52.0,1.0,1217.0
Graduation,Single,72282.0,70.0,1.0,5.0,7.0,9.0,7.0,1,72.0,0.0,1331.0
Master,Together,47352.0,70.0,4.0,6.0,1.0,5.0,7.0,0,72.0,1.0,319.0
Master,Together,47352.0,70.0,4.0,6.0,1.0,5.0,7.0,0,72.0,1.0,319.0
Graduation,Single,46524.0,70.0,2.0,1.0,1.0,5.0,3.0,0,62.0,1.0,177.0
Graduation,Together,50200.0,70.0,6.0,7.0,1.0,5.0,8.0,0,47.0,2.0,401.0
Graduation,Married,18222.0,70.0,1.0,2.0,0.0,3.0,8.0,0,33.0,0.0,67.0
PhD,Married,77610.0,70.0,2.0,4.0,7.0,4.0,7.0,0,71.0,1.0,1680.0
PhD,Married,38097.0,70.0,4.0,3.0,2.0,2.0,7.0,1,53.0,2.0,184.0
PhD,Married,44377.0,70.0,2.325,5.0,1.0,5.0,8.0,0,55.0,2.0,264.0
Graduation,Single,58684.0,71.0,1.0,5.0,3.0,12.0,2.0,0,42.0,0.0,813.0
Graduation,Married,66480.0,71.0,2.325,4.0,1.0,7.0,4.0,0,58.0,2.0,312.0
Graduation,Divorced,49638.0,71.0,1.0,1.0,0.0,3.0,2.0,0,71.0,1.0,39.0
PhD,Together,50616.0,71.0,1.0,1.0,1.0,4.0,2.0,0,73.0,1.0,67.0
PhD,Divorced,26642.0,71.0,2.0,2.0,0.0,3.0,6.0,0,56.0,1.0,42.0
Graduation,Together,33235.0,71.0,1.0,3.0,0.0,3.0,7.0,0,37.0,1.0,70.0
Graduation,Together,23228.0,71.0,2.0,2.0,0.0,3.0,8.0,0,54.0,1.0,40.0
PhD,Married,36732.0,71.0,3.0,1.0,1.0,4.0,2.0,0,64.0,2.0,47.0
Graduation,Together,82657.0,71.0,1.0,7.0,5.0,10.0,4.0,0,77.0,0.0,2283.0
PhD,Divorced,64140.0,71.0,5.0,2.0,5.0,6.0,5.0,1,59.0,2.0,1750.0
Graduation,Together,44392.0,71.0,5.0,4.0,1.0,4.0,7.0,0,49.0,2.0,211.0
Basic,Single,16185.0,71.0,2.0,2.0,2.0,2.0,8.0,0,33.0,1.0,106.0
2n Cycle,Together,38702.0,71.0,2.0,3.0,0.0,4.0,6.0,0,45.0,1.0,109.0
PhD,Married,54072.0,71.0,1.0,2.0,0.0,2.0,8.0,0,60.0,2.0,39.0
Master,Divorced,61787.0,71.0,1.0,8.0,4.0,6.0,5.0,0,36.0,0.0,1319.0
Graduation,Married,34935.0,71.0,1.0,2.0,1.0,4.0,7.0,0,31.0,0.0,137.0
Graduation,Married,34935.0,71.0,1.0,2.0,1.0,4.0,7.0,0,31.0,0.0,137.0
PhD,Together,59292.0,71.0,2.0,3.0,5.0,8.0,3.0,0,73.0,1.0,507.0
PhD,Together,59292.0,71.0,2.0,3.0,5.0,8.0,3.0,0,73.0,1.0,507.0
Graduation,Single,57959.0,71.0,5.0,4.0,7.0,11.0,3.0,0,68.0,1.0,868.0
PhD,Married,92491.0,71.0,1.0,7.0,5.0,12.0,3.0,1,40.0,0.0,2034.0
Master,Married,42207.0,71.0,4.0,4.0,1.0,5.0,6.0,1,39.0,1.0,265.0
Graduation,Widow,46984.0,71.0,1.0,1.0,0.0,3.0,5.0,0,67.0,2.0,41.0
Graduation,Single,23442.0,71.0,1.0,1.0,0.0,3.0,7.0,0,36.0,1.0,27.0
PhD,Single,46757.0,71.0,6.0,4.0,4.0,7.0,9.0,0,60.0,1.0,1143.0
2n Cycle,Together,14515.0,71.0,4.0,2.0,2.0,3.0,7.0,1,43.0,1.0,96.0
2n Cycle,Single,80910.0,71.0,1.0,3.0,3.0,8.0,1.0,0,37.0,0.0,756.0
Graduation,Together,30545.0,71.0,2.0,2.0,0.0,3.0,7.0,0,44.0,1.0,69.0
Master,Single,44802.0,71.0,2.0,9.0,4.0,12.0,8.0,0,53.0,0.0,1049.0
Graduation,Single,79941.0,72.0,1.0,2.0,4.0,9.0,1.0,0,47.0,0.0,984.0
Master,Married,79734.0,72.0,1.0,4.0,3.0,6.0,1.0,0,54.0,0.0,914.0
Master,Married,50353.0,72.0,1.0,4.0,4.0,6.0,3.0,0,46.0,0.0,442.0
PhD,Together,77376.0,72.0,4.0,6.0,3.0,10.0,4.0,0,67.0,2.0,661.0
PhD,Married,78075.0,72.0,1.0,3.0,5.0,5.0,1.0,0,51.0,0.0,988.0
PhD,Single,42473.0,72.0,3.0,2.0,1.0,4.0,5.0,0,47.0,2.0,144.0
